codigo de barras;descripcion;pesos;unidades;utilidad;procentaje;acumulado;tipo
7790150090817 ;LA VIRGINIA KALMA CAFE DESCAF. X 36 SOBR; 22 ; 1 ; 7 ;0,00%;#°REF!;cafÈ
7790580301309 ;GODET HELADO DULCE DE LECHE X 65 G; 3 ; 1 ; 1 ;0,00%;#°REF!;dulce_leche
7793360004759 ;PONCHO NEGRO DULCE DE LECHE 450 G; 18 ; 1 ; 5 ;0,00%;#°REF!;dulce_leche
7797470000960 ;MAROLIO FIDEO MOSTACH.500G; 4 ; 1 ; 1 ;0,00%;#°REF!;fideo
7797470000816 ;MAROLIO FIDEO TALLARIN C/ESP X 500G; 5 ; 1 ; 1 ;0,00%;#°REF!;fideo
7790895063794 ;COCA COLA LIGHT 2L RETORNABLE; 10 ; 1 ; 2 ;0,00%;#°REF!;gaseosa
;FANTA X 1000 CC VIDRIO; 7 ; 1 ; 2 ;0,00%;#°REF!;gaseosa
7790895063022 ;SPRITE X 1000 CC; 7 ; 1 ; 2 ;0,00%;#°REF!;gaseosa
7790079015649 ;FELA HAMBURGUESA X 228 G; 9 ; 1 ; 3 ;0,00%;#°REF!;hamburguesa
7791274195792 ;ALGABO BABY JABON LIQUIDO TIERNAS C.400; 16 ; 1 ; 6 ;0,00%;#°REF!;jabon
7791274193415 ;ALGABO JABON LIQUIDO FLORAL RAIN X 300 G; 11 ; 1 ; 5 ;0,00%;#°REF!;jabon
7790691055795 ;DAYS JABONERA BEN 10; 13 ; 1 ; 5 ;0,00%;#°REF!;jabon
7791290003606 ;DRIVE JABON P.BR.DE LA T.800G.; 10 ; 1 ; 4 ;0,00%;#°REF!;jabon
7791130008556 ;ESPADOL JABON LIQ ORIGINAL X 250 ML; 20 ; 1 ; 6 ;0,00%;#°REF!;jabon
7798096056232 ;ESTILO SPA JABON LIQU.HUMECT REPUES. 320; 9 ; 1 ; 4 ;0,00%;#°REF!;jabon
7798096056218 ;ESTILO SPA JABON LIQU.JOJOBA REPUES. 320; 8 ; 1 ; 3 ;0,00%;#°REF!;jabon
7798096056225 ;ESTILO SPA JABON LIQUIDO D/PACK X 320; 8 ; 1 ; 3 ;0,00%;#°REF!;jabon
7891010032906 ;JOHNSONS BABY JABON PIEL DEL X 80G; 5 ; 1 ; 2 ;0,00%;#°REF!;jabon
;UPA LA LA ! ESTUCHE COLONIA JABON OSO 02; 30 ; 1 ; 12 ;0,00%;#°REF!;jabon
7790580984403 ;JUGO BC LC S/A. NJA DULCE CAJA; 26 ; 1 ; 10 ;0,00%;#°REF!;jugo
7797470133651 ;JUGO MAROLIO LIMOX 1LT; 10 ; 1 ; 3 ;0,00%;#°REF!;jugo
7790580985707 ;JUGO P.ARCOR MANZANA; 17 ; 1 ; 7 ;0,00%;#°REF!;jugo
7622300628345 ;JUGO P.TANG DUR.14U; 19 ; 1 ; 4 ;0,00%;#°REF!;jugo
7622300631208 ;JUGO P.TANG LIMONADA CAJA 14S; 19 ; 1 ; 4 ;0,00%;#°REF!;jugo
7622300656416 ;JUGO P.TANG MAND.25G.; 2 ; 1 ; 1 ;0,00%;#°REF!;jugo
7798062549140 ;SER JUGO PERA DULCE CAJA X 18 UNDS; 24 ; 1 ; -   ;0,00%;#°REF!;jugo
7793940205002 ;LA SERENISIMA LECHE HIERRO 1L; 6 ; 1 ; 1 ;0,00%;#°REF!;leche
7613032814236 ;NESTUN TRIGO C/LECHE X 360; 15 ; 1 ; 4 ;0,00%;#°REF!;leche
7790080043174 ;SANCOR LECHE EN POLVO ENTERA X 800 G; 44 ; 1 ; 9 ;0,00%;#°REF!;leche
7790070016867 ;COCINERO FRITOLIN MANTECA X 120 G; 14 ; 1 ; 4 ;0,00%;#°REF!;manteca
7791866001838 ;MAYOLIVA X 125 CM3; 3 ; 1 ; 1 ;0,00%;#°REF!;mayonesa
7790787004430 ;ILOLAY QUESO UNT.JAMON X 200 G; 10 ; 1 ; 2 ;0,00%;#°REF!;queso
;LA SERENISIMA QUESO SIN SAL X 1 K; 88 ; 1 ; 28 ;0,00%;#°REF!;queso
7791274000140 ;ALGABO BABY ESTUCHE COLONIA ACEITE SHAM; 38 ; 1 ; 21 ;0,00%;#°REF!;shampoo
7791274196867 ;ALGABO COMBO SHAMPOO/ACOND + QUITAESM; 22 ; 1 ; 9 ;0,00%;#°REF!;shampoo
7898422746193 ;CLEAR CAIDA DEFENSE SHAMP X 200ML; 16 ; 1 ; 7 ;0,00%;#°REF!;shampoo
7898422746162 ;CLEAR SUAV Y BRILLO SHAMPOO X 200 ML; 14 ; 1 ; 4 ;0,00%;#°REF!;shampoo
7899026422056 ;ELVIVE SHAMP COLOR X 200; 16 ; 1 ; 5 ;0,00%;#°REF!;shampoo
7501007460369 ;HEAD SHOULDERS SHAMP PUR Y BRILL X 400; 34 ; 1 ; 12 ;0,00%;#°REF!;shampoo
7590002045633 ;HEAD SHOULDERS SHAMP SEN C/ALOE X 400; 34 ; 1 ; 12 ;0,00%;#°REF!;shampoo
7791293010533 ;SEDAL SHAMP LISO PERF NUEVO X 200; 10 ; 1 ; 3 ;0,00%;#°REF!;shampoo
7790260009013 ;SHAMI ANIS X 970 CC; 34 ; 1 ; 10 ;0,00%;#°REF!;shampoo
7791274195082 ;SHAMP.ALGABO MIX FRUIT 930ML; 10 ; 1 ; 3 ;0,00%;#°REF!;shampoo
7501006726718 ;SHAMP.NH.ESSENCES 2EN1 355ML.; 14 ; 1 ; 6 ;0,00%;#°REF!;shampoo
7790150071656 ;LA VIRGINIA TE C/CANELA X 25 SAQ; 5 ; 1 ; 2 ;0,00%;#°REF!;te
779816299007 ;EL TUCUMANITO TOMATE 270 G; 2 ; 1 ; 1 ;0,00%;#°REF!;tomate
7798138551619 ;MOLTO TOMATE TRITURADO X 980 G; 15 ; 1 ; 5 ;0,00%;#°REF!;tomate
7790790121261 ;TOMATE TRIT.INCA 950G; 12 ; 1 ; 4 ;0,00%;#°REF!;tomate
7790060100798 ;NOBLEZA GAUCHA YERBA SEMIDULCE X 500 G; 16 ; 1 ; 6 ;0,00%;#°REF!;yerba
7790802000041 ;ROMANCE YERBA ESPECIAL X 1 K; 22 ; 1 ; 6 ;0,00%;#°REF!;yerba
7790480088935 ;YERBA LA TRANQUERA C/PALO 2KG; 45 ; 1 ; 11 ;0,00%;#°REF!;yerba
7798045213693 ;47 STREET AC CAPAS X 320; 23 ; 1 ; 10 ;0,00%;#°REF!;
7798045213662 ;47 STREET AC LISO X 320; 20 ; 1 ; 7 ;0,00%;#°REF!;
7798045213631 ;47 STREET AC RULOS X 320; 20 ; 1 ; 7 ;0,00%;#°REF!;
7798045218780 ;47 STREET BODY SPLASH CUTIE X 160 ML; 25 ; 1 ; 9 ;0,00%;#°REF!;
7798045211958 ;47 STREET BODY SPLASH FEELING X 160 ML; 25 ; 1 ; 9 ;0,00%;#°REF!;
7798045213709 ;47 STREET CREM PEINAR CAPAS X 300; 21 ; 1 ; 7 ;0,00%;#°REF!;
7798045213648 ;47 STREET CREM PEINAR RULOS X 300; 21 ; 1 ; 7 ;0,00%;#°REF!;
7798045211781 ;47 STREET LOVE BODY SPLASH X 160; 25 ; 1 ; 9 ;0,00%;#°REF!;
7501006731811 ;ACE LIQUIDO X 3000; 58 ; 1 ; 24 ;0,00%;#°REF!;
7791274195150 ;ACOND.ALGABO ALOE VERA 930ML; 10 ; 1 ; 3 ;0,00%;#°REF!;
7792640000313 ;ACOND.CAPILATIS EXT.VEGET.410; 30 ; 1 ; 14 ;0,00%;#°REF!;
75030070 ;ADIDAS DEO ROLLON AC3 INTENSIVE X 50G; 9 ; 1 ; 3 ;0,00%;#°REF!;
7790580578107 ;AGUILA HEL.POSTRE 825G; 51 ; 1 ; 19 ;0,00%;#°REF!;
7791130665827 ;AIR WICK AROMATIZANTE MATIC 50% DES CIT; 82 ; 1 ; 20 ;0,00%;#°REF!;
7791130013796 ;AIR WICK DESOD. AMBIENTE ANTI TAB X 346; 7 ; 1 ; 2 ;0,00%;#°REF!;
7791130013895 ;AIR WICK DESOD. AMBIENTE FRUTAS SIL X 3; 7 ; 1 ; 2 ;0,00%;#°REF!;
7791130665704 ;AIR WICK REP AIR MATIC LAVANDA X 250 ML; 47 ; 1 ; 13 ;0,00%;#°REF!;
7791130961905 ;AIR WICK REP MAGNOLIA; 47 ; 1 ; 13 ;0,00%;#°REF!;
7791274192159 ;ALGABO BABY ACEITE X 355 ML; 17 ; 1 ; 7 ;0,00%;#°REF!;
7791274192241 ;ALGABO BABY COLONIA SUAVE BRISA X 236 ML; 10 ; 1 ; 4 ;0,00%;#°REF!;
7791274000447 ;ALGABO CLUB POLVO DESOD MUJER X 200 G; 10 ; 1 ; 5 ;0,00%;#°REF!;
7791274009242 ;ALGABO COLONIA INGLESA X 500 ML; 16 ; 1 ; 7 ;0,00%;#°REF!;
7791274189326 ;ALGABO GEL 2 EFECTO HUMEDO X 200 G + 50; 11 ; 1 ; 6 ;0,00%;#°REF!;
7791274196287 ;ALGABO GEL 2 EFECTO HUMEDO X 350 ML; 13 ; 1 ; 6 ;0,00%;#°REF!;
7791274189371 ;ALGABO GEL EF.HUMEDO 475G; 14 ; 1 ; 6 ;0,00%;#°REF!;
7791274192630 ;ALGABO MEN ANTITRANSPIRANTE X 60 G; 9 ; 1 ; 5 ;0,00%;#°REF!;
7791274192678 ;ALGABO SALLY MAGIC STAR COLONIA X 50 ML; 21 ; 1 ; 12 ;0,00%;#°REF!;
7791274193804 ;ALGABO SALLY VALIJA X 50 ML; 42 ; 1 ; 24 ;0,00%;#°REF!;
7791274191411 ;ALGABO SET DE REGALO COL.AMBRE+TALCO; 34 ; 1 ; 22 ;0,00%;#°REF!;
7790150069059 ;ALICANTE CHIMICHURRI X 25 G; 3 ; 1 ; 1 ;0,00%;#°REF!;
7790150062050 ;ALICANTE COND P/PESCADO X 25 G; 4 ; 1 ; 2 ;0,00%;#°REF!;
7790150696651 ;ALICANTE CONDIMENTO P/EMPANADAS Y RELL; 5 ; 1 ; 2 ;0,00%;#°REF!;
7790150696712 ;ALICANTE ESTRAGON X 10 G; 6 ; 1 ; 2 ;0,00%;#°REF!;
7790150048054 ;ALICANTE LAUREL TRITURADO X 25 G; 4 ; 1 ; 2 ;0,00%;#°REF!;
7790150020074 ;ALICANTE PIMIENTA BLANCA X 50 G; 9 ; 1 ; 4 ;0,00%;#°REF!;
7790150027097 ;ALICANTE SALSA CHAMPIG X 35 G; 9 ; 1 ; 2 ;0,00%;#°REF!;
7790150696484 ;ALICANTE SALSA DE ESPINACA X 26 G; 5 ; 1 ; 2 ;0,00%;#°REF!;
7790150696491 ;ALICANTE SALSA DE PANCETA Y HIERBAS X 24; 6 ; 1 ; 2 ;0,00%;#°REF!;
760203003474 ;ANGELITO MALVAVISCO 500 G; 32 ; 1 ; 6 ;0,00%;#°REF!;
7791130001199 ;APRESTO ROBEN X 500 CC; 4 ; 1 ; 1 ;0,00%;#°REF!;
7791130001151 ;APRESTO ROBIN REPUESTO X 500 ML; 6 ; 1 ; 2 ;0,00%;#°REF!;
7790580504007 ;ARCOR DULCE DE MEMBRILLO LATA X 700 G; 14 ; 1 ; 1 ;0,00%;#°REF!;
7790580470807 ;ARCOR GAJITOS X 150 G; 8 ; 1 ; 2 ;0,00%;#°REF!;
7790580509804 ;ARCOR MERM NARANJA X 454 G; 10 ; 1 ; 3 ;0,00%;#°REF!;
7501001157661 ;ARIEL BAJA ESPUMA X 5 K; 79 ; 1 ; 20 ;0,00%;#°REF!;
7590002024201 ;ARIEL JAB EN POL MATIC X 3 KG; 57 ; 1 ; 15 ;0,00%;#°REF!;
7791293016566 ;AXE B SPRAY ANARCHY 113G; 18 ; 1 ; 6 ;0,00%;#°REF!;
7791293020372 ;AXE EXCITE X 152 ML; 16 ; 1 ; 5 ;0,00%;#°REF!;
7791293020310 ;AXE PACK X 4; 55 ; 1 ; 18 ;0,00%;#°REF!;
7791293149202 ;AXE SECO ULTRA FOCUS X 152; 16 ; 1 ; 5 ;0,00%;#°REF!;
7790132000025 ;AYUDIN ANTIHONGOS GAT X 500; 18 ; 1 ; 5 ;0,00%;#°REF!;
;AYUDIN BA√êO X 250; 8 ; 1 ; 2 ;0,00%;#°REF!;
;AYUDIN DESTAPACA√êERIAS X 1LTS; 16 ; 1 ; 5 ;0,00%;#°REF!;
7793253166175 ;AYUDIN LAVAV ANTIBAC FRUTAL X 300; 11 ; 1 ; 4 ;0,00%;#°REF!;
7793970135928 ;BABELITO BOCA ANCHA 250 CC; 71 ; 1 ; 25 ;0,00%;#°REF!;
7793970550707 ;BABELITO CEPILLO Y PEINE; 46 ; 1 ; 22 ;0,00%;#°REF!;
7793970326012 ;BABELITO CHUPETE ANAT BORDE COLOR TALLE; 18 ; 1 ; 7 ;0,00%;#°REF!;
7793970325626 ;BABELITO CHUPETE C/ BORDE DE GOMA TALLE; 28 ; 1 ; 10 ;0,00%;#°REF!;
7793970315122 ;BABELITO CHUPETE LATEX ANAT. TALLE 2; 17 ; 1 ; 7 ;0,00%;#°REF!;
7793970308810 ;BABELITO CHUPETE LATEX RED CAJITA TALL 1; 12 ; 1 ; 5 ;0,00%;#°REF!;
7793970308834 ;BABELITO CHUPETE REDONDO TALLE 3; 12 ; 1 ; 5 ;0,00%;#°REF!;
7793970318529 ;BABELITO CHUPETE SIL. ANAT.COLOR TALLE 2; 28 ; 1 ; 11 ;0,00%;#°REF!;
7793970308711 ;BABELITO CHUPETE SIMET T 1; 29 ; 1 ; 12 ;0,00%;#°REF!;
7793970251208 ;BABELITO CUBIERTOS; 16 ; 1 ; 6 ;0,00%;#°REF!;
7793970251482 ;BABELITO CUCHARAS TERMOSENSIBLES; 42 ; 1 ; 16 ;0,00%;#°REF!;
7793970134112 ;BABELITO MAMADERA 250ML S/BISF; 38 ; 1 ; 14 ;0,00%;#°REF!;
7793970192037 ;BABELITO MAMADERA LACTANCIA 2; 123 ; 1 ; 38 ;0,00%;#°REF!;
7793970135829 ;BABELITO MAMADERA TOMA SOLITO 250 ML TA; 49 ; 1 ; 20 ;0,00%;#°REF!;
7793970371654 ;BABELITO MORDILLO ANILLO; 27 ; 1 ; 9 ;0,00%;#°REF!;
7793970371494 ;BABELITO MORDILLO ERGONOMICO; 22 ; 1 ; 7 ;0,00%;#°REF!;
7793970000011 ;BABELITO PLATO TERMICO; 50 ; 1 ; 17 ;0,00%;#°REF!;
7793970702908 ;BABELITO PRENDEDOR C/CINTA; 27 ; 1 ; 12 ;0,00%;#°REF!;
7793970320218 ;BABELITO RED.SIL. LUMINOSO; 30 ; 1 ; 10 ;0,00%;#°REF!;
7793970142117 ;BABELITO TETINA BOCA ANCHA X 2 UNDS TALL; 33 ; 1 ; 11 ;0,00%;#°REF!;
7795933000267 ;BAHIA JUREL ACEITE X 425 G; 16 ; 1 ; 5 ;0,00%;#°REF!;
7791843004104 ;BALBO MERLOT X 750 CC; 18 ; 1 ; 6 ;0,00%;#°REF!;
7791843004128 ;BALBO TEMPRANILLO X 750 CC; 18 ; 1 ; 6 ;0,00%;#°REF!;
7790121007462 ;BAR&PUBS LICOR MENTA 1LT; 20 ; 1 ; 6 ;0,00%;#°REF!;
;BAZAR TAZA C PLATO DAYS; 22 ; 1 ; 10 ;0,00%;#°REF!;
;BAZAR VASO SORBITO C DIB BEN 1; 23 ; 1 ; 10 ;0,00%;#°REF!;
7793360002175 ;BC COCTEL DE FRUTAS X 485 G; 19 ; 1 ; 2 ;0,00%;#°REF!;
7793360812101 ;BC MERM FRUTILLA X 390 G; 15 ; 1 ; 3 ;0,00%;#°REF!;
7793360816505 ;BC MERMELADA DAMASCO X 390 G; 13 ; 1 ; 4 ;0,00%;#°REF!;
7792170042258 ;BEBIDA GATORADE COOL BLUE 500M; 12 ; 1 ; 4 ;0,00%;#°REF!;
7790703000232 ;BIANCHI CAB SAU X 750 CC; 24 ; 1 ; 6 ;0,00%;#°REF!;
7790703168451 ;BIANCHI TORRONTES X 750CC; 24 ; 1 ; 15 ;0,00%;#°REF!;
70330802018 ;BIC PILA ALCALINA AA X1; 4 ; 1 ; 2 ;0,00%;#°REF!;
7790520986689 ;BLEM BRILLO ACRILICO INCOLORO X 900 CC; 34 ; 1 ; 11 ;0,00%;#°REF!;
7790520000156 ;BLEM CREMA LAVANDA X 200 CC; 9 ; 1 ; 3 ;0,00%;#°REF!;
7790520989000 ;BLEM INCOLORO FLORAL X 900 CC; 24 ; 1 ; 9 ;0,00%;#°REF!;
7790520986672 ;BLEM NEGRO X 900 CM; 19 ; 1 ; 6 ;0,00%;#°REF!;
7791200000909 ;BOLS CREMA DE MENTA X 700; 18 ; 1 ; 5 ;0,00%;#°REF!;
6954107937858 ;BOLSA 4.00 PESOS; 5 ; 1 ; 3 ;0,00%;#°REF!;
7791200001043 ;BOLSKAYA FRUTILLA X 750 CC; 18 ; 1 ; 4 ;0,00%;#°REF!;
7790580323608 ;BON O BON BARRAS DE MANI 3 U.1; 9 ; 1 ; 3 ;0,00%;#°REF!;
7790580346706 ;BON O BON OBLEAS 3 UN; 8 ; 1 ; 2 ;0,00%;#°REF!;
7702626103167 ;BRASSO BRILLA METAL X 70 G; 9 ; 1 ; 3 ;0,00%;#°REF!;
7790580798802 ;BUTTER TOFFEES 275 G; 18 ; 1 ; 6 ;0,00%;#°REF!;
7790580152307 ;BUTTER TOFFES X 150 G; 7 ; 1 ; 2 ;0,00%;#°REF!;
7790580219000 ;CABSHA REGALO BOCADITO X 18 X 10 G; 26 ; 1 ; 9 ;0,00%;#°REF!;
7792280000414 ;CACHAMAI AMARILLO X 100; 15 ; 1 ; 5 ;0,00%;#°REF!;
7792280000353 ;CACHAMAI BOLDO X 20 SAQ; 6 ; 1 ; 2 ;0,00%;#°REF!;
7792280000377 ;CACHAMAI MANZANILLA X 20; 4 ; 1 ; 1 ;0,00%;#°REF!;
7792280000537 ;CACHAMAI TILO X 25 SAQ; 8 ; 1 ; 2 ;0,00%;#°REF!;
7790770009480 ;CALIPSO PROTECTORES COLA LESS X 20; 5 ; 1 ; 2 ;0,00%;#°REF!;
7798108839709 ;CALLIA ALTA 750ML 2 UN; 64 ; 1 ; 18 ;0,00%;#°REF!;
7798108839631 ;CALLIA RESERVE LATA CAB.SA.750; 46 ; 1 ; 14 ;0,00%;#°REF!;
7791290001169 ;CAMELLITO ROPA FINA MATIC DOY PACK 450 M; 12 ; 1 ; 4 ;0,00%;#°REF!;
7791070000214 ;CAMPANITA CLASICO X 4 X 30; 5 ; 1 ; 2 ;0,00%;#°REF!;
;CANTIMPLORA TERMO INF.S/CORREA; 22 ; 1 ; 10 ;0,00%;#°REF!;
;CAROL CUCHILLO X 12 UNDS; 53 ; 1 ; 22 ;0,00%;#°REF!;
;CAROL MANGA PARA DECORACION; 12 ; 1 ; 6 ;0,00%;#°REF!;
;CAROL TAZA DESAYUNO VIDRIO; 16 ; 1 ; 8 ;0,00%;#°REF!;
7702010130489 ;CEP.DENT.COLGATE 360 SURROUND; 25 ; 1 ; 8 ;0,00%;#°REF!;
7790520986726 ;CERAMICOL INCOLORO X 900 CC; 14 ; 1 ; 4 ;0,00%;#°REF!;
7790520986740 ;CERAMICOL NEGRO X 900 CC; 14 ; 1 ; 8 ;0,00%;#°REF!;
7622300342166 ;CERELITAS MAN./CAN.134G; 5 ; 1 ; 1 ;0,00%;#°REF!;
7791996070315 ;CHAQUIAGO ZAPALLO EN ALMIBAR X 454 G; 12 ; 1 ; 2 ;0,00%;#°REF!;
7791600071585 ;CHESTER ICE DEO X 250; 25 ; 1 ; 11 ;0,00%;#°REF!;
;CHUBUT LIGHT FRACCIONADO; 86 ; 1 ; 29 ;0,00%;#°REF!;
7790580201302 ;CHUP MR POPS SILBAPITO 50U; 17 ; 1 ; 6 ;0,00%;#°REF!;
;CIF BA√ë ANTI-BACTERIA DP 500ML; 10 ; 1 ; 4 ;0,00%;#°REF!;
7791290008182 ;CIF LIMP UNIV GATILLO X 500 ML; 20 ; 1 ; 5 ;0,00%;#°REF!;
7791290782334 ;CIF POWER CREM COCINA X 500 ML; 5 ; 1 ; 2 ;0,00%;#°REF!;
;CLASSIC COMPOTERA X UND; 4 ; 1 ; 2 ;0,00%;#°REF!;
7622300401634 ;CLIGHT ANANA X 18 SOBRES; 26 ; 1 ; 5 ;0,00%;#°REF!;
7790050987019 ;CLIGHT DUO MANGO-PERA X 6.5 G; 2 ; 1 ; 1 ;0,00%;#°REF!;
7790070221995 ;COCINERO ACETO BALSAMICO X 250 ML; 14 ; 1 ; 4 ;0,00%;#°REF!;
7790580619619 ;COFLER BARRA CON MARROC 30G; 3 ; 1 ; 1 ;0,00%;#°REF!;
7793100193873 ;COLGATE CEP 360 + CREMA T12 X 90G; 30 ; 1 ; 13 ;0,00%;#°REF!;
7702010130342 ;COLGATE CEP 360 SENS PRO ALI X UNID; 23 ; 1 ; 8 ;0,00%;#°REF!;
7891024136614 ;COLGATE PLAX COMPLETE CARE X 250 ML; 20 ; 1 ; 7 ;0,00%;#°REF!;
7891024123577 ;COLGATE SENSITIVE PRO ALIVIO X 50G; 20 ; 1 ; 10 ;0,00%;#°REF!;
7791293017280 ;COMBO SEDAL COLOR VITAL X 3; 22 ; 1 ; 9 ;0,00%;#°REF!;
7791229000072 ;COMODIN PANAL ADULT.EXT.GDE.10; 11 ; 1 ; 11 ;0,00%;#°REF!;
7790150696897 ;CONDIM. P/VEGETALES ALICANTE; 5 ; 1 ; 3 ;0,00%;#°REF!;
;CONTENEDOR NUVA 3.10LTS; 25 ; 1 ; 11 ;0,00%;#°REF!;
7791914551152 ;CORONET MANTECA CACAO; 6 ; 1 ; 2 ;0,00%;#°REF!;
7790480001613 ;CRIADORES WHISKY X 1 L; 50 ; 1 ; 15 ;0,00%;#°REF!;
;DAYS COPA DOKI; 16 ; 1 ; 6 ;0,00%;#°REF!;
;DAYS ESPECIERO X 5; 43 ; 1 ; 19 ;0,00%;#°REF!;
7790691030464 ;DAYS JARRITO BEN 10; 18 ; 1 ; 8 ;0,00%;#°REF!;
;DAYS JARRITO CLIFFORD; 18 ; 1 ; 8 ;0,00%;#°REF!;
;DAYS JARRITO GARFIELD; 16 ; 1 ; 6 ;0,00%;#°REF!;
;DAYS MAXI JARRO PRINCESAS DEL MAR; 22 ; 1 ; 11 ;0,00%;#°REF!;
7790691027259 ;DAYS VASO CON SORBETE DOKI; 18 ; 1 ; 6 ;0,00%;#°REF!;
;DAYS VASO SORBETE DADO DOKY; 30 ; 1 ; 12 ;0,00%;#°REF!;
7791293016580 ;DEO.AXE AERO.AP.ANARCHY 90G; 17 ; 1 ; 8 ;0,00%;#°REF!;
7794640630507 ;DEO.ETIQUET ROLL ON SPORT 60G.; 10 ; 1 ; 10 ;0,00%;#°REF!;
7793100231483 ;DEO.PLOYANA ROLLON MIS.60ML; 10 ; 1 ; 10 ;0,00%;#°REF!;
7791293009155 ;DEO.REXONA WOM.AERO.EX.F.175ML; 16 ; 1 ; 7 ;0,00%;#°REF!;
7794728044158 ;DEPDEPIMANIA CERA NATURAL 200G; 25 ; 1 ; 8 ;0,00%;#°REF!;
7798038312662 ;DISPITA BIBERON AGUJERITO; 24 ; 1 ; 11 ;0,00%;#°REF!;
113157 ;DISPITA CREMA 60 G; 28 ; 1 ; 12 ;0,00%;#°REF!;
7798038310804 ;DISPITA MAMADERA GIGANTE CON ACCESORIOS; 119 ; 1 ; 22 ;0,00%;#°REF!;
7798038310392 ;DISPITA MORDILLO REFRIGERANTE; 17 ; 1 ; 6 ;0,00%;#°REF!;
;DISPITA PELELA SAPO/AUTO; 20 ; 1 ; 9 ;0,00%;#°REF!;
7798038315809 ;DISPITA SONAJERO MARIPOSA; 22 ; 1 ; 10 ;0,00%;#°REF!;
7791560001158 ;DOBLE V WHISKY X 1 L; 22 ; 1 ; 7 ;0,00%;#°REF!;
7793359000014 ;DOMINGO HERM REGIONAL BLANCO X 4650; 55 ; 1 ; 17 ;0,00%;#°REF!;
7793359000083 ;DOMINGO HERMANOS VINO REG TINT CAFA X 75; 18 ; 1 ; 5 ;0,00%;#°REF!;
7798156210369 ;DON RICARDO ACEITUNAS DESCAROZADAS X 1K; 30 ; 1 ; 10 ;0,00%;#°REF!;
7798156210307 ;DON RICARDO ACEITUNAS NEGRAS 1 X 1K; 26 ; 1 ; 6 ;0,00%;#°REF!;
7798156210390 ;DON RICARDO ACEITUNAS RELLENAS X 1K; 35 ; 1 ; 11 ;0,00%;#°REF!;
7798156210444 ;DON RICARDO PICKLES X 500 G; 16 ; 1 ; 6 ;0,00%;#°REF!;
7790703000652 ;DON VALENTIN LACRADO 3x2x750; 70 ; 1 ; 18 ;0,00%;#°REF!;
7891150008816 ;DOVE RECONSTR. COMPLETA ACOND. X 200 ML; 13 ; 1 ; 5 ;0,00%;#°REF!;
7891150013858 ;DOVE TRAT CONTROL CAIDA X 350; 28 ; 1 ; 10 ;0,00%;#°REF!;
7798045211729 ;DUFOUR AFTER SHAVE X 60 ML; 22 ; 1 ; 4 ;0,00%;#°REF!;
7798045213266 ;DUFOUR DEO + COLOG BLACK; 56 ; 1 ; 19 ;0,00%;#°REF!;
7793360004766 ;DULCE D.L.PONCHO NEGRO 840G; 31 ; 1 ; 8 ;0,00%;#°REF!;
7790580310509 ;DULCIORA MANZANA X 500 G; 6 ; 1 ; 1 ;0,00%;#°REF!;
7793046028017 ;DULCOR CEREZAS EN ALMIBAR X416; 20 ; 1 ; 6 ;0,00%;#°REF!;
41333000992 ;DURACELL C X 2 U; 18 ; 1 ; 5 ;0,00%;#°REF!;
7791625004698 ;ECO COMBO 2; 8 ; 1 ; 5 ;0,00%;#°REF!;
7792129002692 ;EDULCO EQUALSWEET STEVIA 50; 13 ; 1 ; 4 ;0,00%;#°REF!;
7899026469518 ;ELVIVE ACOND CONTROL 200ML.; 16 ; 1 ; 7 ;0,00%;#°REF!;
7899026469136 ;ELVIVE LISS INTENSE 200 ML.; 16 ; 1 ; 7 ;0,00%;#°REF!;
7899026469051 ;ELVIVE NUTRIGLOSS 200ML NUEVO; 16 ; 1 ; 7 ;0,00%;#°REF!;
7899026417069 ;ELVIVE TRAT VOL CONT X 350; 30 ; 1 ; 10 ;0,00%;#°REF!;
;EMBUDO N¬∫ 10; 7 ; 1 ; 4 ;0,00%;#°REF!;
;EMBUDO N¬∫ 2; 4 ; 1 ; 2 ;0,00%;#°REF!;
39800011329 ;ENERGIZER AA X 4 UNID; 25 ; 1 ; 11 ;0,00%;#°REF!;
39800099099 ;ENERGIZER AAA X 4 UNID; 27 ; 1 ; 9 ;0,00%;#°REF!;
;ENSALADERA CUADRADA 23X23 CM; 26 ; 1 ; 13 ;0,00%;#°REF!;
7791130029117 ;ESPADOL DESIN.LIQ MENTHOL 1.8L; 21 ; 1 ; 7 ;0,00%;#°REF!;
7791130029025 ;ESPADOL DESINF LIQ LAVANDA 900; 12 ; 1 ; 4 ;0,00%;#°REF!;
7790314056109 ;ESTANCIA DE MENDOZA CABERNET SAU X 750 C; 21 ; 1 ; 6 ;0,00%;#°REF!;
7798096055129 ;ESTILO SPA CERA DEPILATORIA VEGETAL REP.; 22 ; 1 ; 8 ;0,00%;#°REF!;
7798096051459 ;ESTILO SPA ESPONJA BICOLOR 145; 7 ; 1 ; 4 ;0,00%;#°REF!;
;ESTILO SPA ESPONJA DE BA√êO; 8 ; 1 ; 5 ;0,00%;#°REF!;
7798096051107 ;ESTILO SPA ESPONJA INFANTIL; 8 ; 1 ; 5 ;0,00%;#°REF!;
7798096051060 ;ESTILO SPA ESPONJA OVALADA; 7 ; 1 ; 4 ;0,00%;#°REF!;
7798096059936 ;ESTILO SPA PERF.P/ ROPA VAINILLA 300 ML; 16 ; 1 ; 6 ;0,00%;#°REF!;
